Matr,CF,1,2,3,tot,CDS,Tipo_CDS,Coorte,Anni_Carriera,ANNO_DIPLOMA,VOTO_DIPLOMA,CODICE_MECCANOGRAFICO,TIPO_MATURITA,ANNO_ACCADEMICO_LAUREA,VOTO_LAUREA,Erasmus,TESI_ESTERO,STATO_STUDENTE,MOTIVO_STATO_STUDENTE,FC
3925,'A1338',24,36,18,78,'06126',3,2016,3,2016,98,'AVPC05000N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3926,'A3072',6,12,18,36,'06126',3,2016,3,2015,96,'SAPS05701T','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
3927,'A2276',6,?,?,6,'06126',3,2016,2,2014,73,'SATF04000D','Tecnici-Industriali',?,?,0,0,'Cessato','Rinuncia',0
3928,'A1854',?,?,?,?,'06126',3,2016,1,2016,74,'SAPS10000T','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3929,'A2460',53,27,?,80,'06126',3,2017,2,2017,96,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3930,'A4654',32,?,?,32,'06126',3,2017,2,2017,85,'SAPS18000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3931,'A693',11,?,?,11,'06126',3,2017,1,2017,85,'AVPS06000B','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
3932,'A52',53,?,?,53,'06126',3,2017,2,2017,89,'CEPS110004','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3933,'A1832',23,?,?,23,'06126',3,2017,2,2016,90,'NATF040003','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
3934,'A1548',41,12,?,53,'06126',3,2017,2,2017,85,'AVPS02701R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3935,'A4640',53,27,?,80,'06126',3,2017,2,2017,87,'SAPS15000V','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3936,'A2712',53,27,?,80,'06126',3,2017,2,2017,94,'NAPS110002','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3937,'A2133',47,12,?,59,'06126',3,2017,2,2016,92,'NAPC030007','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3938,'A3479',53,18,?,71,'06126',3,2017,2,2017,90,'FGPS01801X','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3939,'A432',53,27,?,80,'06126',3,2017,2,2017,100,'CEPM03000D','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3940,'A216',53,39,?,92,'06126',3,2017,2,2017,97,'SAPS01000G','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3941,'A2582',39,18,?,57,'06126',3,2017,2,2017,68,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3942,'A1415',33,?,?,33,'06126',3,2017,2,2016,69,'SAIS00100B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3943,'A4092',53,12,?,65,'06126',3,2017,2,2017,97,'SAPS11000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3944,'A560',47,6,?,53,'06126',3,2017,2,2016,82,'NATF10000D','ITIS-Informatica',?,?,0,0,'Attivo','Immatricolazione',0
3945,'A1273',35,9,?,44,'06126',3,2017,2,2017,77,'SAPC03000N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3946,'A1257',41,?,?,41,'06126',3,2017,2,2016,95,'SATD090008','Tecnico-Commerciale-Amm-industriale',?,?,0,0,'Attivo','Immatricolazione',0
3947,'A3947',53,18,?,71,'06126',3,2017,2,2017,87,'PZPC00601N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3948,'A3934',53,27,?,80,'06126',3,2017,2,2016,100,'SAIS04100T','ITIS-Informatica',?,?,0,0,'Attivo','Immatricolazione',0
3949,'A2302',47,6,?,53,'06126',3,2017,2,2016,73,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3950,'A3533',53,12,?,65,'06126',3,2017,2,2017,80,'AVPS02701R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3951,'A1953',44,18,?,62,'06126',3,2017,2,2017,78,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3952,'A1963',41,15,?,56,'06126',3,2017,2,2017,84,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3953,'A3294',53,27,?,80,'06126',3,2017,2,2017,100,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3954,'A3159',11,?,?,11,'06126',3,2017,1,2015,65,'SATF06000P','ITIS-Informatica',?,?,0,0,'Cessato','Rinuncia',0
3955,'A599',41,6,?,47,'06126',3,2017,2,2017,73,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3956,'A4777',47,?,?,47,'06126',3,2017,2,2017,80,'AVPS06002D','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3957,'A644',47,?,?,47,'06126',3,2017,2,2016,90,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3958,'A552',53,33,?,86,'06126',3,2017,2,2017,91,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3959,'A1654',26,9,?,35,'06126',3,2017,2,2017,86,'AVPS02701R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3960,'A2422',26,9,?,35,'06126',3,2017,2,2013,72,'SATF06000P','ITIS-Informatica',?,?,0,0,'Attivo','Imm_da_rincunciatario',0
3961,'A750',41,12,?,53,'06126',3,2017,2,2017,96,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3962,'A1443',53,27,?,80,'06126',3,2017,2,2017,100,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3963,'A4001',53,30,?,83,'06126',3,2017,2,2017,96,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3964,'A80',47,18,?,65,'06126',3,2017,2,2017,88,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3965,'A366',15,?,?,15,'06126',3,2017,2,2017,67,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3966,'A3473',21,?,?,21,'06126',3,2017,2,2016,69,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3967,'A3512',50,33,?,83,'06126',3,2017,2,2017,96,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3968,'A4394',53,27,?,80,'06126',3,2017,2,2017,75,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3969,'A86',47,?,?,47,'06126',3,2017,2,2017,74,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3970,'A1874',38,18,?,56,'06126',3,2017,2,2017,74,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3971,'A2700',29,?,?,29,'06126',3,2017,2,2017,100,'BNIS014004','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3972,'A3621',53,6,?,59,'06126',3,2017,2,2017,84,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3973,'A4134',53,39,?,92,'06126',3,2017,2,2017,100,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3974,'A3548',32,?,?,32,'06126',3,2017,2,2017,100,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3975,'A2356',53,12,?,65,'06126',3,2017,2,2017,65,'SAIS00100B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3976,'A323',47,21,?,68,'06126',3,2017,2,2017,88,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3977,'A3847',53,27,?,80,'06126',3,2017,2,2017,89,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3978,'A3664',53,18,?,71,'06126',3,2017,2,2017,83,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3979,'A3329',53,27,?,80,'06126',3,2017,2,2017,92,'SAPS03601R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3980,'A4841',47,21,?,68,'06126',3,2017,2,2017,100,'NAPS01301N','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3981,'A1431',50,12,?,62,'06126',3,2017,2,2017,96,'AVTD02000R','GEOMETRA',?,?,0,0,'Attivo','Immatricolazione',0
3982,'A4657',53,18,?,71,'06126',3,2017,2,2017,100,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3983,'A529',53,33,?,86,'06126',3,2017,2,2017,100,'NAPS110002','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
3984,'A3283',53,9,?,62,'06126',3,2017,2,2017,90,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3985,'A2223',47,?,?,47,'06126',3,2017,2,2016,86,'SAPC06000D','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
3986,'A2110',53,39,?,92,'06126',3,2017,2,2017,96,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3987,'A4353',35,9,?,44,'06126',3,2017,2,2017,66,'SAPS18000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3988,'A3129',29,?,?,29,'06126',3,2017,2,2016,84,'AVTF01000C','Altre-Tecniche',?,?,0,0,'Attivo','Immatricolazione',0
3989,'A1112',53,27,?,80,'06126',3,2017,2,2017,74,'AVPS12000T','Classica',?,?,0,0,'Attivo','Immatricolazione',0
3990,'A2768',47,12,?,59,'06126',3,2017,2,2017,85,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3991,'A1960',41,?,?,41,'06126',3,2017,2,2017,81,'SAIS00100B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3992,'A131',53,33,?,86,'06126',3,2017,2,2017,87,'NAPS24000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3993,'A2632',53,27,?,80,'06126',3,2017,2,2017,89,'SAPS03000R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3994,'A1156',53,18,?,71,'06126',3,2017,2,2017,100,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3995,'A273',53,18,?,71,'06126',3,2017,2,2017,100,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3996,'A578',53,30,?,83,'06126',3,2017,2,2017,100,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3997,'A1279',53,9,?,62,'06126',3,2017,2,2017,71,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3998,'A238',53,33,?,86,'06126',3,2017,2,2017,84,'AVPS06002D','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
3999,'A2733',11,?,?,11,'06126',3,2017,2,2017,73,'NAPS01901L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4000,'A2427',53,6,?,59,'06126',3,2017,2,2017,95,'SAPS03000R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4001,'A3190',53,?,?,53,'06126',3,2017,2,2017,80,'NAPS110002','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4002,'A3280',53,30,?,83,'06126',3,2017,2,2017,88,'AVPM040007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4003,'A275',50,?,?,50,'06126',3,2017,2,2017,75,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4004,'A1217',47,9,?,56,'06126',3,2017,2,2017,89,'CEPS07000V','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4005,'A2545',41,24,?,65,'06126',3,2017,2,2017,78,'AVPM040007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4006,'A1778',53,?,?,53,'06126',3,2017,2,2017,83,'SAPS15000V','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4007,'A587',53,27,?,80,'06126',3,2017,2,2017,87,'NAPS110002','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4008,'A3500',47,?,?,47,'06126',3,2017,2,2017,88,'BNPS016016','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4009,'A2992',33,6,?,39,'06126',3,2017,2,2017,72,'SAPM020007','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
4010,'A519',47,21,?,68,'06126',3,2017,2,2017,85,'NATD016022','Tecnico-Commerciale',?,?,0,0,'Attivo','Immatricolazione',0
4011,'A186',53,12,?,65,'06126',3,2017,2,2017,88,'NAPS110002','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4012,'A3526',47,27,?,74,'06126',3,2017,2,2017,75,'SATF04000D','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
4013,'A4720',53,12,?,65,'06126',3,2017,2,2017,87,'AVPC05000N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
4014,'A774',53,18,?,71,'06126',3,2017,2,2017,97,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4015,'A780',53,36,?,89,'06126',3,2017,2,2017,100,'SAPC06000D','Classica',?,?,0,0,'Attivo','Immatricolazione',0
4016,'A1523',41,?,?,41,'06126',3,2017,2,2017,92,'BNPS002018','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4017,'A930',53,24,?,77,'06126',3,2017,2,2017,81,'SAPS15000V','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
4018,'A663',53,30,?,83,'06126',3,2017,2,2017,85,'SAPS15000V','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4019,'A3054',32,?,?,32,'06126',3,2017,2,2017,72,'SAPS06000L','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
4020,'A1312',41,?,?,41,'06126',3,2017,2,2017,78,'AVPS02701R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4021,'A3835',11,?,?,11,'06126',3,2017,1,2017,90,'BNPS016016','Scientifica',?,?,0,0,'Sospeso','Trasferimento-Uscita',0
4022,'A3898',44,12,?,56,'06126',3,2017,2,2017,77,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4023,'A708',53,33,?,86,'06126',3,2017,2,2017,82,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4024,'A3522',53,12,?,65,'06126',3,2017,2,2017,63,'NAPS110002','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
4025,'A339',41,12,?,53,'06126',3,2017,2,2017,96,'SATD034011','ITIS-Informatica',?,?,0,0,'Attivo','Immatricolazione',0
4026,'A4040',53,?,?,53,'06126',3,2017,2,2017,82,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4027,'A2085',47,12,?,59,'06126',3,2017,2,2017,100,'SATD070003','Tecnico-Commerciale',?,?,0,0,'Attivo','Immatricolazione',0
4028,'A4378',47,12,?,59,'06126',3,2017,2,2017,80,'SAPC03000N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
4029,'A478',44,?,?,44,'06126',3,2017,2,2017,87,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4030,'A1374',53,24,?,77,'06126',3,2017,2,2017,76,'NAPS24000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4031,'A4676',32,?,?,32,'06126',3,2017,2,2017,85,'NAPS110002','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4032,'A3759',53,24,?,77,'06126',3,2017,2,2017,76,'AVPM040007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4033,'A556',8,?,?,8,'06126',3,2017,1,2017,67,'SAPS04000B','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
4034,'A1167',53,24,?,77,'06126',3,2017,2,2017,100,'SAPS15000V','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4035,'A1157',41,24,?,65,'06126',3,2017,2,2017,74,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4036,'A4013',47,12,?,59,'06126',3,2017,2,2017,88,'NAPS540009','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4037,'A838',53,27,?,80,'06126',3,2017,2,2017,88,'NAPS110002','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
4038,'A3630',53,18,?,71,'06126',3,2017,2,2017,87,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4039,'A3967',35,?,?,35,'06126',3,2017,2,2017,68,'AVPS02701R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4040,'A2890',20,?,?,20,'06126',3,2017,1,2017,75,'AVTF01000C','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
4041,'A1663',53,27,?,80,'06126',3,2017,2,2017,90,'PZPS040007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4042,'A4780',47,18,?,65,'06126',3,2017,2,2017,100,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4043,'A1587',53,33,?,86,'06126',3,2017,2,2017,100,'AVPS018012','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4044,'A2322',11,?,?,11,'06126',3,2017,1,2017,76,'NAPS24000P','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
4045,'A3821',11,?,?,11,'06126',3,2017,2,2017,65,'SAPS06000L','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
4046,'A896',47,12,?,59,'06126',3,2017,2,2017,97,'SAPS18000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4047,'A4425',53,6,?,59,'06126',3,2017,2,2016,100,'NAPS02000Q','Scientifica',?,?,0,0,'Attivo','Imm_da_rincunciatario',0
4048,'A4699',53,24,?,77,'06126',3,2017,2,2017,85,'SAPS120003','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4049,'A2414',11,?,?,11,'06126',3,2017,1,2017,70,'PZTD02301A','ITIS-Informatica',?,?,0,0,'Attivo','Immatricolazione',0
4050,'A2813',41,12,?,53,'06126',3,2017,2,2017,100,'SAPS18000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4051,'A4252',?,?,?,?,'06126',3,2017,1,2017,100,'AVPS06000B','Scientifica',?,?,0,0,'Cessato','Errata-Immatricolazione',0
4052,'A4641',53,18,?,71,'06126',3,2017,2,2017,90,'SAIS00100B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4053,'A2498',?,?,?,?,'06126',3,2017,1,2017,100,'SAPS020006','Scientifica',?,?,0,0,'Cessato','Errata-Immatricolazione',0
4054,'A1398',35,?,?,35,'06126',3,2017,2,2017,72,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4055,'A4865',53,6,?,59,'06126',3,2017,2,2017,100,'NAPS01301N','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4056,'A4769',27,?,?,27,'06126',3,2017,2,2017,100,'SAPS18000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4057,'A2654',?,?,?,?,'06126',3,2017,1,2017,82,'NATF15000E','ITIS-Informatica',?,?,0,0,'Cessato','Errata-Immatricolazione',0
4058,'A1400',35,?,?,35,'06126',3,2017,2,2017,100,'SAPS18000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4059,'A2837',3,?,?,3,'06126',3,2017,2,2017,70,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4060,'A4057',41,?,?,41,'06126',3,2017,2,2017,72,'NAPS110002','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4061,'A913',26,?,?,26,'06126',3,2017,2,2017,75,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4062,'A1593',38,?,?,38,'06126',3,2017,2,2017,100,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4063,'A4277',26,?,?,26,'06126',3,2017,2,2017,100,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4064,'A1055',20,?,?,20,'06126',3,2017,1,2017,100,'NAPS03901T','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
4065,'A653',47,12,?,59,'06126',3,2017,2,2017,83,'SAPS120003','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4066,'A3931',53,39,?,92,'06126',3,2017,2,2017,95,'NAPS24000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4067,'A4462',47,6,?,53,'06126',3,2017,2,2017,96,'BNPS011024','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4068,'A4749',53,30,?,83,'06126',3,2017,2,2017,100,'NAPS03901T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4069,'A4981',53,12,?,65,'06126',3,2017,2,2017,92,'CEPM03000D','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4070,'A3235',38,?,?,38,'06126',3,2017,2,2016,100,'PZPS00101N','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
4071,'A4284',47,12,?,59,'06126',3,2017,2,2017,100,'NAPS24000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4072,'A4381',53,36,?,89,'06126',3,2017,2,2017,100,'SAPS03000R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4073,'A368',53,27,?,80,'06126',3,2017,2,2017,95,'CEPS03000C','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
4074,'A79',?,?,?,?,'06126',3,2017,1,2017,84,'SAPM020007','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
4075,'A3767',47,12,?,59,'06126',3,2017,2,2017,92,'SAPC03000N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
4076,'A2127',32,?,?,32,'06126',3,2017,2,2017,80,'SAPS03000R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4077,'A4565',?,?,?,0,'06126',3,2017,1,2010,100,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Imm_da_rincunciatario',0
4078,'A595',41,24,?,65,'06126',3,2017,2,2017,80,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4079,'A4691',53,30,?,83,'06126',3,2017,2,2017,100,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4080,'A4766',32,?,?,32,'06126',3,2017,2,2016,70,'SAPM03000T','Linguistico',?,?,0,0,'Attivo','Immatricolazione',0
4081,'A1962',47,18,?,65,'06126',3,2017,2,2017,100,'AVPS06002D','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4082,'A4605',53,?,?,53,'06126',3,2017,2,2017,95,'NAPS01301N','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4083,'A2271',?,?,?,?,'06126',3,2017,1,2016,65,'NATF15000E','Perito-Meccanico',?,?,0,0,'Cessato','Rinuncia',0
4084,'A248',41,?,?,41,'06126',3,2017,2,2017,60,'MTPS004018','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4085,'A3333',24,?,?,24,'06126',3,2017,2,2016,70,'SATF04000D','Perito-Elettrotecnico-Comunicazione',?,?,0,0,'Attivo','Immatricolazione',0
4086,'A2031',11,?,?,11,'06126',3,2017,2,2017,100,'NATD00901T','Geometra',?,?,0,0,'Attivo','Immatricolazione',0
4087,'A2748',53,18,?,71,'06126',3,2017,2,2017,93,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4088,'A1429',44,?,?,44,'06126',3,2017,2,2016,100,'SARH02000X','Tecnico-Alberghiere',?,?,0,0,'Attivo','PASSAGGIO',0
4089,'A3808',?,?,?,?,'06126',3,2017,1,2016,95,'SAPS11000C','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
4090,'A3519',24,18,?,42,'06126',3,2016,3,2016,84,'SAPSX00078','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
4091,'A4204',12,?,?,12,'06126',3,2016,2,2016,84,'PZIS01900C','Scientifica',?,?,0,0,'Sospeso','Trasferimento-Uscita',0
4092,'A36',12,?,?,12,'06126',3,2016,3,2012,70,'SATL04000N','Geometra',?,?,0,0,'Attivo','PASSAGGIO',0
4093,'A437',23,?,?,23,'06126',3,2017,2,2016,99,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
4094,'A605',36,30,?,66,'06126',3,2016,3,2016,83,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
4095,'A4201',18,18,?,36,'06126',3,2016,3,2016,86,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
4096,'A2138',6,6,?,12,'06126',3,2016,3,2016,77,'AVPM06000C','Socio-Psico-Pedagogico',?,?,0,0,'Attivo','PASSAGGIO',0
4097,'A4110',60,39,?,99,'06126',3,2016,3,2016,100,'NAIS03900B','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
4098,'A4551',54,39,?,93,'06126',3,2016,3,2016,100,'NATD320006','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
4099,'A1710',32,?,?,32,'06126',3,2018,1,2018,100,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4100,'A4637',3,?,?,3,'06126',3,2018,1,2018,70,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4101,'A3812',23,?,?,23,'06126',3,2018,1,2017,100,'SATF04000D','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
4102,'A1679',29,?,?,29,'06126',3,2018,1,2014,83,'PZPS040007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4103,'A1895',26,?,?,26,'06126',3,2018,1,2018,100,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4104,'A2696',20,?,?,20,'06126',3,2018,1,2018,100,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4105,'A3036',11,?,?,11,'06126',3,2018,1,2018,98,'AVPC05000N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
4106,'A1681',35,?,?,35,'06126',3,2018,1,2018,100,'SAPS15000V','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4107,'A3110',35,?,?,35,'06126',3,2018,1,2018,100,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4108,'A950',32,?,?,32,'06126',3,2018,1,2018,87,'AVPM040007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4109,'A4123',32,?,?,32,'06126',3,2018,1,2018,97,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4110,'A802',11,?,?,11,'06126',3,2018,1,2018,88,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4111,'A75',35,?,?,35,'06126',3,2018,1,2018,88,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4112,'A815',26,?,?,26,'06126',3,2018,1,2018,100,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4113,'A2236',26,?,?,26,'06126',3,2018,1,2018,96,'AVPC05000N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
4114,'A4416',23,?,?,23,'06126',3,2018,1,2018,100,'SAIS00100B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4115,'A1961',29,?,?,29,'06126',3,2018,1,2017,78,'NAPS110002','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4116,'A1602',23,?,?,23,'06126',3,2018,1,2018,100,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
4117,'A4404',26,?,?,26,'06126',3,2018,1,2018,81,'SAPC00101P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
